,0
532,70.34
533,70.56
534,72.2
535,72.95
536,72.47
537,72.96
538,73.46
539,74.84
540,73.67
541,73.22
542,74.74
543,74.62
544,74.73
545,76.3
546,78.5
547,78.9
548,77.87
549,77.06
550,77.09
551,77.87
552,78.4
553,79.81
554,80.61
555,81.28
556,81.67
557,81.13
558,82.38
559,83.06
560,83.19
561,84.41
562,84.37
563,85.16
564,85.93
565,86.16
566,86.79
567,86.81
568,86.55
569,87.07
570,84.97
571,83.96
572,83.46
573,83.56
574,82.99
575,82.55
576,82.54
577,83.57
578,83.22
579,84.23
580,84.11
581,84.45
582,82.99
583,83.82
584,85.36
585,85.51
586,86.21
587,88.9
588,88.98
589,88.07
590,88.1
591,88.9
592,89.34
593,90.53
594,89.35
595,90.56
596,90.05
597,89.92
598,90.27
599,91.22
600,91.71
601,91.59
602,91.53
603,91.08
604,92.1
605,93.34
606,95.15
607,96.13
608,96.16
609,97.9
610,99.64
611,99.64
612,99.97
613,99.63
614,100.0
615,100.1
616,101.02
617,103.41
618,102.95
619,102.56
620,102.52
621,103.75
622,103.93
623,104.35
624,105.84
625,104.73
626,104.95
627,105.79
628,107.0
629,106.1
630,105.99
631,104.13
632,104.29
633,104.02
634,102.54
635,101.48
636,101.62
637,101.92
638,101.35
639,100.89
640,101.75
641,102.9
642,101.85
643,103.13
644,103.59
645,102.42
646,101.52
647,103.52
648,104.54
649,105.09
650,108.52
651,109.66
652,108.34
653,107.93
654,110.26
655,108.83
656,109.06
657,109.54
658,108.27
659,108.73
660,111.27
661,111.1
662,111.1
663,111.68
664,112.96
665,112.8
666,111.05
667,110.89
668,111.12
669,110.92
670,113.53
671,113.97
672,114.57
673,114.96
674,115.66
675,117.29
676,117.41
677,117.9
678,118.28
679,117.23
680,116.92
681,115.88
682,116.01
683,114.65
684,112.69
685,112.28
686,113.22
687,112.79
688,113.52
689,113.4
690,113.77
691,113.61
692,113.22
693,112.49
694,113.13
695,112.48
696,112.17
697,112.6
698,113.83
699,113.97
700,113.28
701,114.45
702,114.67
703,117.6
704,116.83
705,116.07
706,115.13
707,116.2
708,117.01
709,115.14
710,115.65
711,116.01
712,116.97
713,118.3
714,117.8
715,117.92
716,117.99
717,115.53
718,118.02
719,117.9
720,119.15
721,117.92
