,0
532,47.71
533,48.03
534,48.74
535,48.95
536,49.37
537,48.94
538,47.75
539,46.82
540,47.01
541,45.98
542,46.59
543,45.75
544,45.26
545,45.46
546,45.42
547,45.38
548,44.99
549,44.9
550,45.16
551,44.71
552,44.43
553,44.65
554,44.66
555,44.94
556,44.97
557,44.95
558,45.12
559,45.44
560,44.82
561,44.75
562,45.11
563,45.6
564,46.8
565,47.17
566,46.82
567,47.29
568,47.25
569,46.84
570,46.23
571,46.77
572,46.6
573,46.21
574,46.76
575,47.33
576,47.05
577,47.55
578,48.51
579,48.46
580,48.68
581,49.72
582,49.65
583,51.21
584,51.28
585,50.23
586,49.64
587,49.32
588,49.96
589,50.14
590,50.05
591,50.56
592,50.86
593,51.04
594,50.22
595,49.51
596,50.16
597,51.8
598,51.55
599,50.46
600,49.67
601,49.91
602,51.28
603,50.28
604,49.91
605,49.47
606,48.88
607,48.6
608,48.51
609,48.53
610,47.7
611,46.62
612,46.86
613,47.37
614,47.03
615,47.42
616,47.16
617,47.55
618,47.18
619,48.29
620,48.34
621,48.21
622,48.2
623,48.12
624,47.09
625,47.64
626,47.62
627,47.72
628,46.96
629,46.62
630,46.7
631,46.54
632,46.4
633,46.2
634,45.38
635,44.73
636,44.32
637,44.21
638,45.21
639,45.53
640,46.03
641,46.15
642,45.52
643,45.69
644,45.23
645,45.88
646,46.87
647,46.92
648,46.77
649,47.18
650,48.67
651,50.03
652,50.29
653,49.65
654,49.74
655,50.62
656,50.14
657,52.29
658,52.47
659,52.13
660,52.28
661,52.35
662,51.62
663,51.66
664,50.78
665,51.07
666,51.37
667,50.88
668,51.41
669,51.42
670,51.78
671,51.6
672,51.95
673,52.1
674,52.12
675,51.7
676,51.67
677,51.44
678,50.42
679,50.47
680,50.45
681,49.49
682,49.44
683,48.07
684,48.27
685,48.48
686,48.46
687,49.27
688,49.07
689,49.11
690,49.16
691,48.87
692,48.18
693,48.56
694,49.01
695,49.35
696,50.35
697,48.08
698,48.31
699,48.21
700,48.74
701,49.36
702,48.43
703,48.66
704,48.77
705,49.65
706,50.87
707,51.51
708,51.63
709,52.29
710,53.18
711,53.22
712,52.97
713,52.46
714,53.71
715,53.72
716,53.88
717,54.64
718,55.97
719,55.27
720,57.11
721,57.28
722,57.7
723,57.63
724,57.62
725,58.31
726,59.13
727,60.59
728,60.35
729,59.74
730,59.82
731,60.61
732,60.08
733,59.43
734,59.24
735,58.88
736,58.86
