,0
532,87.2
533,86.37
534,85.11
535,84.81
536,84.25
537,84.78
538,84.71
539,85.51
540,85.49
541,85.14
542,85.15
543,85.45
544,86.31
545,87.43
546,86.64
547,86.93
548,86.69
549,85.43
550,87.96
551,87.01
552,87.69
553,87.69
554,87.8
555,88.02
556,90.23
557,89.65
558,91.54
559,92.47
560,91.79
561,91.76
562,90.46
563,89.56
564,89.0
565,88.52
566,88.46
567,88.47
568,88.21
569,87.78
570,87.0
571,88.29
572,88.28
573,85.75
574,85.13
575,85.24
576,85.13
577,84.6
578,84.52
579,84.17
580,84.85
581,84.2
582,84.57
583,84.84
584,83.64
585,84.82
586,86.36
587,85.66
588,85.93
589,87.27
590,87.75
591,87.32
592,86.48
593,85.72
594,86.69
595,86.59
596,87.0
597,87.26
598,89.93
599,90.76
600,90.22
601,90.41
602,90.01
603,90.92
604,90.87
605,93.29
606,96.08
607,97.98
608,98.79
609,98.41
610,100.07
611,100.91
612,101.1
613,101.51
614,101.62
615,102.47
616,102.71
617,101.88
618,102.3
619,104.01
620,103.71
621,104.9
622,105.75
623,106.76
624,107.75
625,107.16
626,107.17
627,106.93
628,106.18
629,106.25
630,104.79
631,106.04
632,106.81
633,109.42
634,108.73
635,108.85
636,109.58
637,108.71
638,109.63
639,108.83
640,109.08
641,108.87
642,110.72
643,111.25
644,110.18
645,110.93
646,112.28
647,111.53
648,113.21
649,115.95
650,115.09
651,115.09
652,115.25
653,115.31
654,116.85
655,117.78
656,116.54
657,117.79
658,118.11
659,119.02
660,118.8
661,119.36
662,122.17
663,123.02
664,122.9
665,125.09
666,125.93
667,125.59
668,125.82
669,127.36
670,126.73
671,126.43
672,126.76
673,126.86
674,126.98
675,125.95
676,126.98
677,127.68
678,128.53
679,127.79
680,126.19
681,125.35
682,124.46
683,124.47
684,125.44
685,125.94
686,125.23
687,124.55
688,125.12
689,124.83
690,125.58
691,125.4
692,126.09
693,125.83
694,125.77
695,128.02
696,126.91
697,126.27
698,124.3
