,0
532,95.63
533,95.61
534,95.63
535,95.55
536,95.62
537,95.6
538,95.67
539,95.73
540,95.72
541,95.77
542,95.74
543,95.65
544,95.51
545,95.58
546,95.64
547,95.56
548,95.54
549,95.44
550,95.41
551,95.26
552,95.18
553,94.96
554,94.88
555,94.88
556,94.82
557,94.85
558,94.66
559,94.64
560,94.75
561,94.79
562,94.74
563,94.66
564,94.63
565,94.63
566,94.63
567,94.52
568,94.59
569,93.83
570,93.79
571,93.85
572,93.38
573,93.02
574,92.96
575,92.9
576,92.93
577,92.9
578,92.89
579,91.97
580,91.88
581,91.72
582,91.68
583,90.79
584,90.84
585,90.76
586,90.51
587,90.5
588,90.56
589,90.5
590,90.8
591,90.12
592,90.21
593,90.12
594,90.09
595,90.02
596,89.91
597,89.86
598,89.95
599,90.02
600,89.92
601,90.09
602,90.19
603,90.12
604,90.04
605,90.16
606,90.23
607,90.34
608,90.37
609,91.03
610,91.1
611,91.11
612,91.12
613,91.18
614,91.2
615,91.26
616,91.19
617,91.31
618,91.29
619,91.32
620,91.17
621,91.15
622,91.25
623,91.93
624,91.92
625,91.98
626,91.99
627,92.04
628,91.5
629,91.47
630,91.37
631,91.19
632,91.14
633,91.24
634,91.29
635,91.42
636,91.38
637,91.47
638,91.41
639,91.31
640,90.71
641,90.52
642,90.56
643,90.53
644,90.73
645,90.74
646,90.67
647,90.77
648,90.76
649,90.78
650,89.87
651,89.95
652,89.86
653,89.94
654,90.0
655,90.09
656,90.11
657,90.28
658,90.46
659,90.39
660,90.3
661,90.43
662,90.48
663,90.65
664,90.52
665,90.45
666,90.32
667,90.45
668,90.41
669,91.23
670,90.36
671,90.25
672,90.61
673,90.96
674,91.0
675,91.14
676,90.99
677,91.12
678,91.15
679,92.11
680,92.39
681,92.47
682,92.39
683,93.26
684,93.21
685,93.35
686,93.39
687,93.38
688,93.26
689,93.26
690,92.53
691,93.33
692,93.35
693,93.45
694,93.47
695,93.4
696,93.43
697,93.62
698,93.68
699,93.64
700,93.78
701,93.69
702,93.53
703,93.66
704,92.66
705,92.59
706,92.58
707,92.4
708,92.37
709,92.4
710,92.49
711,92.48
712,92.37
713,92.44
714,92.35
715,92.23
716,92.22
717,92.25
718,92.29
719,92.27
720,92.22
721,92.39
722,92.36
723,92.28
724,92.3
725,92.19
726,92.4
727,92.54
728,93.25
729,93.28
730,93.39
731,92.58
732,92.55
733,92.48
734,92.47
735,92.32
736,91.96
737,92.06
738,92.0
739,92.09
740,92.77
741,92.83
742,92.85
743,92.93
744,92.87
745,92.89
746,92.85
747,92.82
748,92.92
749,92.93
750,94.0
751,94.02
752,94.17
753,94.24
754,94.26
755,94.15
756,94.13
757,93.95
758,93.78
759,93.69
760,93.78
761,93.68
762,93.6
763,93.55
764,93.62
765,93.61
766,93.59
767,93.52
768,93.59
769,93.53
770,94.46
771,94.58
772,94.6
773,94.73
774,94.77
775,94.7
776,94.77
777,94.66
778,94.78
779,94.9
780,94.78
781,94.81
782,94.97
783,95.02
784,95.13
785,95.04
786,95.11
787,95.05
788,95.13
789,95.12
790,95.8
791,95.65
792,94.96
793,95.07
794,95.19
795,95.3
796,95.22
797,95.06
798,95.12
799,95.13
800,94.92
801,94.98
802,95.12
803,94.99
804,95.9
805,95.93
806,96.02
807,96.2
808,96.3
809,96.23
810,95.62
811,95.64
812,95.69
813,95.74
814,95.75
815,95.83
816,95.77
817,95.69
818,95.53
819,95.48
820,95.6
821,95.47
822,95.5
823,95.53
824,95.67
825,95.84
826,95.78
827,95.76
828,95.61
829,95.68
830,95.55
831,96.41
832,96.38
833,95.93
834,95.86
835,95.9
836,96.32
837,96.14
838,96.25
839,96.18
840,95.4
841,95.47
842,95.51
843,95.54
844,95.6
845,95.64
846,95.7
847,95.79
848,95.79
849,95.94
850,95.38
851,95.14
852,95.32
853,95.34
854,95.26
855,95.25
856,95.24
857,95.18
858,95.24
859,95.34
860,95.3
861,95.21
862,95.25
863,95.21
864,95.13
865,95.12
866,95.27
867,94.87
868,94.61
869,94.69
870,94.71
871,94.65
872,94.77
873,93.72
874,93.63
875,93.71
876,93.59
877,93.62
878,93.62
879,93.37
880,93.32
881,93.21
882,93.08
883,93.14
884,92.5
885,92.65
886,92.62
887,92.59
888,92.66
889,92.58
890,92.54
891,92.57
892,93.2
893,93.11
894,93.02
895,92.94
896,93.0
897,93.03
898,93.07
899,93.11
900,93.31
901,93.32
902,93.29
903,93.43
904,93.4
905,93.3
906,93.2
907,92.57
908,92.2
909,92.25
910,92.84
911,92.82
912,92.81
913,92.71
914,92.7
915,92.7
916,92.93
917,92.91
918,93.02
919,92.97
920,92.89
921,93.0
922,93.1
923,93.11
924,93.16
925,93.01
926,92.89
927,92.87
928,91.97
929,91.92
930,92.02
931,91.95
932,91.92
933,92.48
934,92.54
935,92.65
936,92.68
937,92.72
938,92.63
939,92.48
940,93.18
941,93.11
942,93.06
943,93.13
944,93.16
945,92.69
946,92.65
947,92.59
948,92.43
949,92.26
950,92.42
951,92.6
952,92.43
953,92.39
954,92.56
955,92.48
956,92.53
957,92.67
958,92.49
959,92.37
960,92.52
961,92.57
962,92.66
963,92.76
964,92.92
965,92.91
966,92.84
967,93.25
968,93.54
969,93.56
970,93.55
971,93.62
972,93.47
973,94.44
974,94.4
975,94.48
976,94.56
977,94.42
978,94.32
979,94.4
980,94.3
981,94.59
982,94.61
983,94.49
984,95.07
985,94.04
986,94.08
987,94.11
988,94.05
989,94.12
990,94.22
991,94.28
992,94.34
993,94.46
994,94.3
995,94.29
996,94.25
997,94.22
998,94.02
999,94.13
1000,94.15
1001,94.11
1002,93.5
1003,93.09
1004,93.1
1005,92.23
1006,92.18
1007,92.7
1008,92.52
1009,92.69
1010,92.83
1011,92.81
1012,92.81
1013,92.81
1014,92.91
1015,92.91
1016,92.74
1017,92.8
1018,92.9
1019,92.94
1020,92.95
1021,91.9
1022,91.72
1023,91.73
1024,91.41
1025,91.51
1026,90.94
1027,89.98
1028,90.44
1029,90.34
1030,90.43
1031,90.39
1032,90.46
1033,90.33
1034,89.66
1035,89.51
1036,89.56
1037,89.58
1038,89.58
1039,89.71
1040,89.65
1041,89.65
1042,89.61
1043,89.45
1044,89.41
1045,89.81
1046,89.83
1047,89.89
1048,89.9
1049,89.91
1050,90.31
1051,90.42
1052,90.43
1053,90.33
1054,90.27
1055,90.38
1056,90.41
1057,90.31
1058,90.42
1059,90.45
1060,89.55
1061,89.47
1062,89.32
1063,89.29
1064,89.13
1065,89.16
1066,89.1
1067,89.12
1068,88.95
1069,88.83
1070,88.86
1071,88.77
1072,88.28
1073,88.21
1074,88.24
1075,88.15
1076,88.14
1077,88.24
1078,88.11
1079,88.1
1080,88.09
1081,87.93
1082,87.88
1083,87.84
1084,87.83
1085,88.23
1086,88.09
1087,87.17
1088,87.14
1089,87.18
1090,87.15
1091,87.07
1092,87.1
1093,86.99
1094,86.98
1095,86.08
1096,86.01
1097,86.02
1098,86.12
1099,85.94
1100,85.93
1101,86.01
1102,86.59
1103,86.91
1104,86.88
1105,87.71
1106,87.9
1107,87.98
1108,88.57
1109,88.44
1110,88.24
1111,88.24
1112,88.24
1113,88.26
1114,87.45
1115,87.51
1116,87.52
1117,87.5
1118,87.43
1119,87.45
1120,87.38
1121,88.36
1122,88.45
1123,88.44
1124,88.55
1125,88.51
1126,89.11
1127,90.08
1128,90.6
1129,90.57
1130,90.46
1131,90.46
1132,90.5
1133,90.65
1134,91.3
1135,91.28
1136,91.19
1137,91.16
1138,91.16
1139,91.26
1140,91.32
1141,90.39
1142,90.64
1143,90.66
1144,90.56
1145,90.59
1146,90.59
1147,90.48
1148,90.61
1149,90.81
1150,90.7
1151,90.62
1152,90.57
1153,90.65
1154,90.57
1155,90.64
1156,90.72
1157,90.85
1158,90.92
1159,90.95
1160,91.77
1161,91.88
1162,91.78
1163,91.76
1164,91.75
1165,91.78
1166,91.89
1167,91.92
1168,92.0
1169,92.1
1170,92.2
1171,92.16
1172,92.78
1173,92.8
1174,92.86
1175,92.86
1176,92.86
1177,92.86
1178,92.98
1179,92.23
1180,92.42
1181,92.37
1182,92.56
1183,92.62
1184,92.61
1185,93.18
1186,93.31
1187,94.33
1188,94.34
1189,94.3
1190,94.25
1191,94.19
1192,94.02
1193,93.99
1194,93.64
1195,94.53
1196,94.56
1197,94.53
1198,94.37
1199,94.37
1200,94.26
1201,93.71
1202,93.64
1203,93.6
1204,93.7
1205,93.75
1206,93.55
1207,93.5
1208,93.43
1209,93.36
1210,93.26
1211,93.26
1212,93.15
1213,93.13
1214,93.92
1215,93.73
1216,93.6
1217,93.44
1218,93.45
1219,93.42
1220,93.51
1221,93.44
1222,93.41
1223,93.39
1224,92.74
1225,92.78
1226,91.85
1227,91.69
1228,91.11
1229,91.18
1230,91.19
1231,91.18
1232,91.14
1233,91.12
1234,91.15
1235,91.16
1236,91.18
1237,91.15
1238,91.31
1239,91.19
1240,91.11
1241,91.99
1242,91.77
1243,91.81
1244,91.86
1245,91.81
1246,91.75
1247,91.67
1248,91.47
1249,91.25
1250,91.19
1251,91.12
1252,91.14
1253,91.04
1254,90.9
1255,90.78
1256,90.56
1257,90.46
1258,90.41
1259,90.36
1260,89.54
1261,89.48
1262,89.6
1263,89.53
1264,89.57
1265,88.8
1266,88.77
1267,88.83
1268,88.85
1269,87.86
1270,87.69
1271,87.68
1272,87.54
1273,87.52
1274,87.44
1275,87.4
1276,87.37
1277,87.35
1278,86.9
1279,87.72
1280,87.6
1281,87.58
1282,87.5
1283,87.58
1284,87.57
1285,87.47
1286,87.45
1287,87.37
1288,87.34
1289,87.25
1290,87.26
1291,87.31
1292,86.88
1293,86.82
1294,87.29
1295,87.32
1296,87.36
1297,87.38
1298,87.38
1299,87.36
1300,87.52
1301,87.97
1302,88.01
1303,88.0
1304,87.96
1305,87.4
1306,87.36
1307,87.37
1308,87.41
1309,87.46
1310,87.53
1311,87.54
1312,87.55
1313,87.55
1314,87.5
1315,87.66
1316,87.81
1317,87.87
1318,87.79
1319,87.78
1320,87.79
1321,87.18
1322,87.13
1323,87.26
1324,87.88
1325,88.03
1326,88.9
1327,88.95
1328,89.45
1329,88.96
1330,88.89
1331,88.88
1332,88.83
1333,88.85
1334,88.88
1335,88.44
1336,87.49
1337,87.55
1338,87.37
1339,87.37
1340,87.42
1341,87.39
1342,86.92
1343,86.87
1344,86.81
1345,86.87
1346,86.48
1347,86.51
1348,86.56
1349,86.58
1350,86.66
1351,85.73
1352,85.74
1353,85.91
1354,86.12
1355,86.13
1356,85.72
1357,85.68
1358,85.62
1359,85.71
1360,86.4
1361,86.36
1362,86.34
1363,86.23
1364,86.22
1365,87.11
1366,87.02
1367,86.83
1368,86.02
1369,86.91
1370,86.89
1371,86.93
1372,86.95
1373,86.98
1374,87.01
1375,87.0
1376,87.02
1377,87.02
1378,87.37
1379,87.32
1380,87.33
1381,87.32
1382,87.23
1383,87.12
1384,87.13
1385,87.16
1386,87.1
1387,87.0
1388,86.91
1389,86.93
1390,86.58
1391,86.31
1392,86.75
1393,86.72
1394,86.66
1395,86.59
1396,86.52
1397,86.52
1398,86.38
1399,86.37
1400,86.29
1401,85.86
1402,85.82
1403,85.88
1404,85.84
1405,86.4
1406,86.39
1407,86.29
1408,86.06
1409,86.01
1410,85.96
1411,85.93
1412,85.98
1413,85.95
1414,85.96
1415,85.91
1416,85.8
1417,85.8
1418,85.79
1419,85.76
1420,85.83
1421,86.47
1422,86.4
1423,86.29
1424,86.35
1425,86.18
1426,86.22
1427,86.19
1428,86.18
1429,86.65
1430,86.75
1431,86.82
1432,86.79
1433,86.57
1434,86.44
1435,86.89
1436,87.75
1437,87.72
1438,87.69
1439,86.78
1440,86.85
1441,86.89
1442,87.46
1443,87.44
1444,87.44
1445,87.39
1446,87.8
1447,87.84
1448,87.78
1449,87.22
1450,86.66
1451,87.63
1452,87.61
1453,87.55
1454,87.4
1455,87.32
1456,87.82
1457,87.75
1458,87.82
1459,87.83
1460,87.87
1461,87.83
1462,87.83
1463,87.97
1464,87.97
1465,87.77
1466,87.84
1467,86.97
1468,87.75
1469,87.73
1470,87.73
1471,87.77
1472,87.7
1473,87.7
1474,87.64
1475,87.67
1476,87.72
1477,87.66
1478,87.74
1479,87.69
1480,87.67
1481,87.72
1482,87.75
1483,87.67
1484,87.58
1485,87.57
1486,87.64
1487,87.69
1488,87.77
1489,87.89
1490,88.27
1491,88.49
1492,88.47
1493,88.48
1494,88.51
1495,88.57
1496,88.62
1497,88.56
1498,88.73
1499,88.75
1500,88.72
1501,89.1
1502,89.04
1503,89.12
1504,89.32
1505,89.42
1506,89.51
1507,89.71
1508,89.79
1509,90.05
1510,90.07
1511,90.14
1512,90.22
1513,90.31
1514,90.17
1515,90.19
1516,90.22
1517,90.27
1518,90.3
1519,90.31
1520,90.32
1521,90.37
1522,90.51
1523,90.48
1524,90.41
1525,90.4
1526,90.47
1527,90.43
1528,90.49
1529,90.59
1530,90.5
1531,89.92
1532,89.97
1533,90.15
1534,90.21
1535,90.25
1536,90.3
1537,90.27
1538,89.4
1539,90.3
1540,90.19
1541,90.25
1542,90.17
1543,90.17
1544,90.31
1545,90.33
1546,90.39
1547,90.4
1548,90.4
1549,91.12
1550,91.71
1551,91.69
1552,91.74
1553,91.27
1554,91.33
1555,90.91
1556,90.97
1557,91.03
1558,91.2
1559,91.23
1560,91.24
1561,91.35
1562,91.37
1563,91.48
1564,91.49
1565,91.55
1566,91.45
1567,92.38
1568,92.3
1569,92.51
1570,92.6
1571,92.59
1572,92.77
